source_file,raw_text
Sparta Day 26 March 2019.txt,"Tuesday 26 March 2019
London Academy

ABBE HANNY -  Psychometrics: 60/100, Presentation: 23/32
ANICA VALLIS -  Psychometrics: 62/100, Presentation: 24/32
QUINTON KUHNT -  Psychometrics: 56/100, Presentation: 17/32
GAVIN SIDES -  Psychometrics: 62/100, Presentation: 24/32
CYRILL WILKISON -  Psychometrics: 52/100, Presentation: 21/32
TEODOOR FLEAY -  Psychometrics: 68/100, Presentation: 25/32
KASSIA WYNCH -  Psychometrics: 61/100, Presentation: 22/32
MARCY ROUT -  Psychometrics: 47/100, Presentation: 20/32
BRION CLAPPSON -  Psychometrics: 44/100, Presentation: 19/32
ALMIRE VAUTREY -  Psychometrics: 59/100, Presentation: 17/32
RUDY DAVIDDE -  Psychometrics: 56/100, Presentation: 23/32
FORBES FOLLOS -  Psychometrics: 51/100, Presentation: 11/32
JACENTA ANTONOWICZ -  Psychometrics: 57/100, Presentation: 14/32
RAUL AIRLIE -  Psychometrics: 63/100, Presentation: 23/32
CLEVE CRAIGS -  Psychometrics: 62/100, Presentation: 21/32
JERI BORGES -  Psychometrics: 48/100, Presentation: 17/32
RUBIA HARNOTT -  Psychometrics: 43/100, Presentation: 26/32
AILI HAGGIDON -  Psychometrics: 47/100, Presentation: 19/32
SALAIDH JUMONT -  Psychometrics: 65/100, Presentation: 12/32
JILL PAWELEC -  Psychometrics: 56/100, Presentation: 15/32
OLENOLIN WRESSELL -  Psychometrics: 62/100, Presentation: 22/32
ALTHEA KOPELMAN -  Psychometrics: 54/100, Presentation: 25/32
DRE SOUTHERTON -  Psychometrics: 50/100, Presentation: 16/32
NEAL GINGLELL -  Psychometrics: 65/100, Presentation: 21/32
EMILY YON -  Psychometrics: 51/100, Presentation: 23/32
SIGMUND CARNIHAN -  Psychometrics: 44/100, Presentation: 22/32
ASHLIE SIVETER -  Psychometrics: 57/100, Presentation: 18/32
MAXWELL FADELL -  Psychometrics: 61/100, Presentation: 16/32
HOBART CALDEYROUX -  Psychometrics: 62/100, Presentation: 20/32
"
Sparta Day 26 November 2019.txt,"Tuesday 26 November 2019
London Academy

SERGE DE LEEK -  Psychometrics: 52/100, Presentation: 20/32
SHARRON STARLING -  Psychometrics: 54/100, Presentation: 18/32
CHARLA RILLETT -  Psychometrics: 49/100, Presentation: 29/32
MAEGAN CHADD -  Psychometrics: 60/100, Presentation: 23/32
ULRICK SWANE -  Psychometrics: 61/100, Presentation: 26/32
GIFF DUKES -  Psychometrics: 71/100, Presentation: 22/32
CINNAMON ROWE -  Psychometrics: 42/100, Presentation: 21/32
KANYA JOBLING -  Psychometrics: 58/100, Presentation: 17/32
MAITILDE BLABEY -  Psychometrics: 69/100, Presentation: 22/32
VIVIANNE FOLLISS -  Psychometrics: 52/100, Presentation: 19/32
EMYLE BYRTH -  Psychometrics: 50/100, Presentation: 17/32
ORTON VERMER -  Psychometrics: 59/100, Presentation: 25/32
JERRYLEE DE CRUZ -  Psychometrics: 60/100, Presentation: 24/32
BRITTANEY ROSKRUGE -  Psychometrics: 57/100, Presentation: 23/32
SKELLY GLEWE -  Psychometrics: 36/100, Presentation: 11/32
GAR SILL -  Psychometrics: 59/100, Presentation: 16/32
JESSALYN PREWETT -  Psychometrics: 64/100, Presentation: 20/32
OLGA PYKETT -  Psychometrics: 56/100, Presentation: 16/32
MILTON PIERS -  Psychometrics: 53/100, Presentation: 21/32
ROBINA MACCOSTYE -  Psychometrics: 50/100, Presentation: 23/32
GIACOPO KYNDRED -  Psychometrics: 61/100, Presentation: 15/32
LUTHER AIMERIC -  Psychometrics: 54/100, Presentation: 19/32
CARLIE HUCK -  Psychometrics: 48/100, Presentation: 15/32
CLARI FREDSON -  Psychometrics: 46/100, Presentation: 20/32
PAULETTE LUNDBECK -  Psychometrics: 72/100, Presentation: 17/32
"
Sparta Day 26 September 2019.txt,"Thursday 26 September 2019
Birmingham Academy

ELI BURNSIDES -  Psychometrics: 44/100, Presentation: 16/32
VINSON TRAPPE -  Psychometrics: 52/100, Presentation: 21/32
RUPERTA ILLESLEY -  Psychometrics: 54/100, Presentation: 20/32
CECILIO WOFFENDEN -  Psychometrics: 62/100, Presentation: 12/32
HUNTLEE NEWICK -  Psychometrics: 53/100, Presentation: 10/32
FIFI KINGSLY -  Psychometrics: 50/100, Presentation: 26/32
ARLEYNE WITCH -  Psychometrics: 59/100, Presentation: 20/32
LANNI LAVIS -  Psychometrics: 57/100, Presentation: 21/32
PENNIE CROOKSHANKS -  Psychometrics: 56/100, Presentation: 17/32
BUIRON HOOFE -  Psychometrics: 54/100, Presentation: 19/32
ANISSA KEIR -  Psychometrics: 42/100, Presentation: 22/32
RAYSHELL BALFE -  Psychometrics: 56/100, Presentation: 24/32
LUCINA BANASZEWSKI -  Psychometrics: 50/100, Presentation: 19/32
SELIA TOOHEY -  Psychometrics: 43/100, Presentation: 22/32
BELLA DURTNAL -  Psychometrics: 55/100, Presentation: 22/32
BABARA VEAZEY -  Psychometrics: 73/100, Presentation: 18/32
LILLY ANDREASEN -  Psychometrics: 66/100, Presentation: 20/32
CHANCE FLEAY -  Psychometrics: 52/100, Presentation: 18/32
ZEBADIAH ROLLINS -  Psychometrics: 58/100, Presentation: 12/32
LESTER WEDDEBURN - SCRIMGEOUR -  Psychometrics: 54/100, Presentation: 22/32
ZOLLIE DANKS -  Psychometrics: 55/100, Presentation: 18/32
REEVA AMORT -  Psychometrics: 54/100, Presentation: 25/32
JOURDAIN TRIPP -  Psychometrics: 60/100, Presentation: 17/32
STEPHA WILLISON -  Psychometrics: 61/100, Presentation: 24/32
HERMANN CUDDE -  Psychometrics: 60/100, Presentation: 17/32
HERMINA BOAR -  Psychometrics: 61/100, Presentation: 18/32
KELILA CUNAH -  Psychometrics: 64/100, Presentation: 24/32
ERNY MOURANT -  Psychometrics: 58/100, Presentation: 16/32
OREN MEDWELL -  Psychometrics: 58/100, Presentation: 24/32
HURLEE GORI -  Psychometrics: 49/100, Presentation: 16/32
CLYVE GILLHESPY -  Psychometrics: 59/100, Presentation: 24/32
"
Sparta Day 27 August 2019.txt,"Tuesday 27 August 2019
London Academy

MARCELA PASS -  Psychometrics: 51/100, Presentation: 25/32
DARCEY MORDIN -  Psychometrics: 61/100, Presentation: 15/32
KEANE GORRISSEN -  Psychometrics: 51/100, Presentation: 12/32
OMAR RODRIGO -  Psychometrics: 61/100, Presentation: 22/32
DALILA FAIRBURN -  Psychometrics: 45/100, Presentation: 18/32
GRAYCE CINNAMOND -  Psychometrics: 44/100, Presentation: 19/32
DIANDRA DYHOUSE -  Psychometrics: 50/100, Presentation: 19/32
GUSTI HORROD -  Psychometrics: 59/100, Presentation: 17/32
REG VANDENHOFF -  Psychometrics: 51/100, Presentation: 15/32
JILLIE HOWLES -  Psychometrics: 57/100, Presentation: 20/32
CAMILLA FRANCESCHELLI -  Psychometrics: 46/100, Presentation: 25/32
ORALIA BARRAT -  Psychometrics: 52/100, Presentation: 21/32
NORRI TEMBY -  Psychometrics: 66/100, Presentation: 20/32
DODIE LASSELLS -  Psychometrics: 65/100, Presentation: 18/32
ALDO BRADNUM -  Psychometrics: 50/100, Presentation: 24/32
PIETREK BENNETT -  Psychometrics: 48/100, Presentation: 19/32
CHANCEY CLIMER -  Psychometrics: 59/100, Presentation: 19/32
JODY PAULE -  Psychometrics: 49/100, Presentation: 19/32
VAUGHN WALLINGTON -  Psychometrics: 52/100, Presentation: 26/32
KELLIA DAWTREY -  Psychometrics: 47/100, Presentation: 20/32
SEAN OVISE -  Psychometrics: 60/100, Presentation: 24/32
JIM DWERRYHOUSE -  Psychometrics: 53/100, Presentation: 23/32
STACEY POE -  Psychometrics: 46/100, Presentation: 20/32
MATTEO CORNEWELL -  Psychometrics: 50/100, Presentation: 16/32
LINDA LUTO -  Psychometrics: 52/100, Presentation: 12/32
RHODY CUSHION -  Psychometrics: 60/100, Presentation: 19/32
"
Sparta Day 27 February 2019.txt,"Wednesday 27 February 2019
London Academy

MORGANA MCAW -  Psychometrics: 51/100, Presentation: 23/32
EMMETT HYNSON -  Psychometrics: 46/100, Presentation: 23/32
ADELBERT OAKWELL -  Psychometrics: 50/100, Presentation: 20/32
HENRYETTA ALLWELL -  Psychometrics: 60/100, Presentation: 17/32
RUFUS O'RUANE -  Psychometrics: 47/100, Presentation: 21/32
GILLIE MCAULIFFE -  Psychometrics: 57/100, Presentation: 17/32
TIMOTEO PACK -  Psychometrics: 55/100, Presentation: 23/32
GLEN SPUNER -  Psychometrics: 63/100, Presentation: 23/32
JAN HORROD -  Psychometrics: 63/100, Presentation: 23/32
AGGI WILLETTS -  Psychometrics: 50/100, Presentation: 22/32
BURTIE CLUBLEY -  Psychometrics: 53/100, Presentation: 19/32
ERMENTRUDE LARROSA -  Psychometrics: 56/100, Presentation: 18/32
MOE FINNIE -  Psychometrics: 60/100, Presentation: 25/32
KIRSTEN GRAVELL -  Psychometrics: 49/100, Presentation: 20/32
LYDIE BROADFIELD -  Psychometrics: 58/100, Presentation: 15/32
KYLA CHADBURN -  Psychometrics: 53/100, Presentation: 23/32
ASHLEY DEMPSEY -  Psychometrics: 67/100, Presentation: 19/32
VERINE DARTER -  Psychometrics: 63/100, Presentation: 18/32
ZANETA ROWBOTTOM -  Psychometrics: 59/100, Presentation: 19/32
KENDAL TIMMENS -  Psychometrics: 52/100, Presentation: 20/32
ILAIRE ORD -  Psychometrics: 51/100, Presentation: 18/32
STANFIELD COLLISON -  Psychometrics: 54/100, Presentation: 17/32
MARIANNE PIETRUSZKA -  Psychometrics: 60/100, Presentation: 21/32
CARMEL RISHWORTH -  Psychometrics: 56/100, Presentation: 20/32
JASPER MOEHLE -  Psychometrics: 55/100, Presentation: 16/32
IDALINE GADEAUX -  Psychometrics: 56/100, Presentation: 18/32
ADOLPH ANDREIA -  Psychometrics: 56/100, Presentation: 23/32
RHODA DRINKELD -  Psychometrics: 40/100, Presentation: 20/32
ROBBYN SHEARMUR -  Psychometrics: 63/100, Presentation: 13/32
CORETTE GISLEBERT -  Psychometrics: 54/100, Presentation: 23/32
SAMPSON PRETTEJOHNS -  Psychometrics: 57/100, Presentation: 23/32
"
Sparta Day 27 June 2019.txt,"Thursday 27 June 2019
Birmingham Academy

INGELBERT CLENCH -  Psychometrics: 57/100, Presentation: 19/32
OLWEN NIXON -  Psychometrics: 34/100, Presentation: 17/32
AGUIE MORRAD -  Psychometrics: 54/100, Presentation: 20/32
ALANAH MATFIN -  Psychometrics: 52/100, Presentation: 25/32
DODIE MCGOWRAN -  Psychometrics: 52/100, Presentation: 24/32
RAYSHELL LINCE -  Psychometrics: 48/100, Presentation: 15/32
AURORA JIMSON -  Psychometrics: 57/100, Presentation: 22/32
ZACHARIE BANN -  Psychometrics: 57/100, Presentation: 19/32
SAVINA PHYTHIEN -  Psychometrics: 65/100, Presentation: 20/32
GERLADINA GANNON -  Psychometrics: 49/100, Presentation: 22/32
KACEY SMURTHWAITE -  Psychometrics: 66/100, Presentation: 18/32
CALV SILVERMAN -  Psychometrics: 48/100, Presentation: 26/32
KARNEY TALLBOY -  Psychometrics: 48/100, Presentation: 21/32
TITUS DECHELLE -  Psychometrics: 48/100, Presentation: 14/32
OSBOURNE WITHERDON -  Psychometrics: 51/100, Presentation: 15/32
ROBENIA LANDOR -  Psychometrics: 53/100, Presentation: 16/32
BARBETTE SORTON -  Psychometrics: 58/100, Presentation: 15/32
CARI BRADLAUGH -  Psychometrics: 53/100, Presentation: 19/32
TEODORO MCCHESNEY -  Psychometrics: 47/100, Presentation: 26/32
BURGESS ORCHART -  Psychometrics: 49/100, Presentation: 24/32
ROCKWELL GUTTERIDGE -  Psychometrics: 54/100, Presentation: 21/32
DUNSTAN TERESSE -  Psychometrics: 49/100, Presentation: 23/32
MISCHA OSGAR -  Psychometrics: 52/100, Presentation: 13/32
DEAN DUCHANT -  Psychometrics: 56/100, Presentation: 25/32
DERREK SCARCE -  Psychometrics: 56/100, Presentation: 18/32
EIMILE SANPER -  Psychometrics: 61/100, Presentation: 20/32
DULSEA WESTFALEN -  Psychometrics: 69/100, Presentation: 22/32
CARLY ASSANDRI -  Psychometrics: 62/100, Presentation: 23/32
TREMAIN BAROSCH -  Psychometrics: 59/100, Presentation: 16/32
BELIA LOSSELJONG -  Psychometrics: 52/100, Presentation: 24/32
ROSENE YEARNSLEY -  Psychometrics: 66/100, Presentation: 18/32
"
Sparta Day 27 March 2019.txt,"Wednesday 27 March 2019
London Academy

FRANCISKUS LETHARDY -  Psychometrics: 55/100, Presentation: 20/32
FRANKIE MABEE -  Psychometrics: 55/100, Presentation: 22/32
FERDIE GLYNE -  Psychometrics: 64/100, Presentation: 23/32
THAYNE SAINSBERRY -  Psychometrics: 49/100, Presentation: 22/32
GASPARO OVERILL -  Psychometrics: 68/100, Presentation: 23/32
DARB HEINSSEN -  Psychometrics: 61/100, Presentation: 19/32
STEPHANI LIBBY -  Psychometrics: 55/100, Presentation: 17/32
WHITNEY WOODGER -  Psychometrics: 54/100, Presentation: 15/32
CLIFFORD HINKS -  Psychometrics: 48/100, Presentation: 17/32
ROZAMOND WILTON -  Psychometrics: 50/100, Presentation: 19/32
AUBERT CAWTHERAY -  Psychometrics: 61/100, Presentation: 21/32
ELSA HALLGARTH -  Psychometrics: 57/100, Presentation: 23/32
BERNETE FIDELE -  Psychometrics: 49/100, Presentation: 22/32
WEB SEGRAVE -  Psychometrics: 54/100, Presentation: 24/32
PHYLYS FLORY -  Psychometrics: 65/100, Presentation: 19/32
KEELEY OSBURN -  Psychometrics: 64/100, Presentation: 22/32
CHARO LORENT -  Psychometrics: 57/100, Presentation: 18/32
STACEY DE VUYST -  Psychometrics: 64/100, Presentation: 26/32
MYRLENE OLYFANT -  Psychometrics: 51/100, Presentation: 23/32
ROZELE ZANICCHELLI -  Psychometrics: 45/100, Presentation: 19/32
LOTTIE JANMAN -  Psychometrics: 46/100, Presentation: 24/32
REGAN DYBALL -  Psychometrics: 65/100, Presentation: 20/32
CYBIL MANDRAKE -  Psychometrics: 50/100, Presentation: 19/32
ROZANNE BURHOUSE -  Psychometrics: 56/100, Presentation: 21/32
AURIE LOBLE -  Psychometrics: 49/100, Presentation: 23/32
ADELBERT VERRICK -  Psychometrics: 60/100, Presentation: 24/32
"
Sparta Day 27 November 2019.txt,"Wednesday 27 November 2019
London Academy

MECHELLE LARKWORTHY -  Psychometrics: 43/100, Presentation: 20/32
SAMANTHA LANPHERE -  Psychometrics: 48/100, Presentation: 14/32
LINDSEY ANSTEY -  Psychometrics: 50/100, Presentation: 23/32
WILLABELLA REDDINGS -  Psychometrics: 47/100, Presentation: 22/32
MABEL WATTINS -  Psychometrics: 61/100, Presentation: 22/32
BENTON CULLEN -  Psychometrics: 54/100, Presentation: 17/32
TADD VALLERINE -  Psychometrics: 55/100, Presentation: 12/32
CLAUDELLE VASNETSOV -  Psychometrics: 52/100, Presentation: 19/32
KYLIE DALMON -  Psychometrics: 43/100, Presentation: 26/32
KONSTANZE TRYNOR -  Psychometrics: 56/100, Presentation: 21/32
WILL COSSUM -  Psychometrics: 49/100, Presentation: 24/32
CONSUELO PENGELLEY -  Psychometrics: 53/100, Presentation: 16/32
KORALLE BARTOCCI -  Psychometrics: 59/100, Presentation: 19/32
ELBERT NIGHTINGALE -  Psychometrics: 49/100, Presentation: 24/32
BIBBIE GOSFORD -  Psychometrics: 59/100, Presentation: 23/32
PRISCELLA AKASTER -  Psychometrics: 46/100, Presentation: 17/32
BIL PEARS -  Psychometrics: 51/100, Presentation: 16/32
PATRICIO DYTER -  Psychometrics: 62/100, Presentation: 22/32
MICHELE BRISTOWE -  Psychometrics: 61/100, Presentation: 20/32
ROIS TAMES -  Psychometrics: 46/100, Presentation: 22/32
CARRIE JACQUEMARD -  Psychometrics: 43/100, Presentation: 22/32
JEDD INGGALL -  Psychometrics: 65/100, Presentation: 24/32
JEANELLE BIESTY -  Psychometrics: 45/100, Presentation: 23/32
AMALEA HARRELL -  Psychometrics: 54/100, Presentation: 17/32
YALE LASHLEY -  Psychometrics: 40/100, Presentation: 25/32
CLEMENTINE BRADICK -  Psychometrics: 54/100, Presentation: 20/32
WOODMAN PIETRUSIAK -  Psychometrics: 54/100, Presentation: 12/32
AINSLEY GOGERTY -  Psychometrics: 66/100, Presentation: 19/32
ALASTAIR FILIPOWICZ -  Psychometrics: 52/100, Presentation: 16/32
BRANDER VICENT -  Psychometrics: 67/100, Presentation: 19/32
GENEVA BELDON -  Psychometrics: 50/100, Presentation: 17/32
ADAMS LUX -  Psychometrics: 55/100, Presentation: 20/32
CESARE BAYLAY -  Psychometrics: 65/100, Presentation: 21/32
ROSMUNDA BRIMICOMBE -  Psychometrics: 63/100, Presentation: 24/32
TATUM JEANNET -  Psychometrics: 69/100, Presentation: 20/32
STEPHANNIE TICHNER -  Psychometrics: 41/100, Presentation: 24/32
DARILL DRANE -  Psychometrics: 61/100, Presentation: 18/32
SOLLIE SPINDLER -  Psychometrics: 59/100, Presentation: 23/32
"
Sparta Day 28 August 2019.txt,"Wednesday 28 August 2019
London Academy

SYDEL FENNE -  Psychometrics: 61/100, Presentation: 19/32
FONZ AVELINE -  Psychometrics: 57/100, Presentation: 14/32
EDGAR ANNESLEY -  Psychometrics: 57/100, Presentation: 17/32
MOISE ZEALEY -  Psychometrics: 57/100, Presentation: 13/32
ROBERTA FAULO -  Psychometrics: 32/100, Presentation: 21/32
QUINTA COWDRAY -  Psychometrics: 65/100, Presentation: 22/32
VICKI QUARTERMAN -  Psychometrics: 46/100, Presentation: 21/32
FAYRE HELD -  Psychometrics: 48/100, Presentation: 21/32
FANNI POLHILL -  Psychometrics: 52/100, Presentation: 18/32
ALICIA HRUSKA -  Psychometrics: 51/100, Presentation: 15/32
CLAUDIO O'HENEGHAN -  Psychometrics: 38/100, Presentation: 19/32
BERKY BAILEY -  Psychometrics: 51/100, Presentation: 22/32
HARRIETT SAFFIN -  Psychometrics: 58/100, Presentation: 16/32
POOH CHRISTY -  Psychometrics: 60/100, Presentation: 26/32
ALLINA GRELKA -  Psychometrics: 55/100, Presentation: 18/32
ROZALIN SUMMERSCALES -  Psychometrics: 64/100, Presentation: 26/32
CARCE CAPEL -  Psychometrics: 58/100, Presentation: 20/32
CORREY CLEMONT -  Psychometrics: 51/100, Presentation: 15/32
BRITT SUMMERGILL -  Psychometrics: 52/100, Presentation: 25/32
KINGSLEY HARDAKER -  Psychometrics: 55/100, Presentation: 15/32
SELIA ANNELL -  Psychometrics: 33/100, Presentation: 19/32
SHARITY HAWKSWELL -  Psychometrics: 43/100, Presentation: 24/32
PARNELL WEDDUP -  Psychometrics: 48/100, Presentation: 23/32
JOHANNAH HOLWELL -  Psychometrics: 47/100, Presentation: 25/32
BO FARGIE -  Psychometrics: 56/100, Presentation: 19/32
PAULY GILLBEE -  Psychometrics: 51/100, Presentation: 20/32
SAUNDRA FUZZENS -  Psychometrics: 57/100, Presentation: 18/32
COURTNEY WENMAN -  Psychometrics: 54/100, Presentation: 15/32
"
Sparta Day 28 February 2019.txt,"Thursday 28 February 2019
Birmingham Academy

VACHEL MC MEEKIN -  Psychometrics: 54/100, Presentation: 20/32
IAN GIORGIETTO -  Psychometrics: 53/100, Presentation: 23/32
ARLANA COWL -  Psychometrics: 45/100, Presentation: 22/32
ELANE TROLLOPE -  Psychometrics: 45/100, Presentation: 25/32
HERB GILARDI -  Psychometrics: 48/100, Presentation: 19/32
IRWIN SCOURGE -  Psychometrics: 38/100, Presentation: 24/32
CROSBY ELIASSON -  Psychometrics: 67/100, Presentation: 23/32
KIMBERLEY MCGEOUCH -  Psychometrics: 64/100, Presentation: 18/32
GASPARD DUNN -  Psychometrics: 59/100, Presentation: 21/32
RICI WILLINGALE -  Psychometrics: 57/100, Presentation: 25/32
AUGUSTE ARMSTEAD -  Psychometrics: 55/100, Presentation: 17/32
KERBY TRANFIELD -  Psychometrics: 61/100, Presentation: 22/32
JEROMY GAUNTLEY -  Psychometrics: 72/100, Presentation: 22/32
JACOB ESLEY -  Psychometrics: 62/100, Presentation: 22/32
KATLEEN SIDDON -  Psychometrics: 50/100, Presentation: 16/32
ROSMUNDA DIONISETTI -  Psychometrics: 54/100, Presentation: 24/32
LULA TITLEY -  Psychometrics: 47/100, Presentation: 18/32
ELINORE BEVIS -  Psychometrics: 51/100, Presentation: 24/32
RAE DALLAGHAN -  Psychometrics: 49/100, Presentation: 21/32
CASAR BROSEMAN -  Psychometrics: 64/100, Presentation: 23/32
THORPE PETTETT -  Psychometrics: 50/100, Presentation: 18/32
ADIANA ALMEY -  Psychometrics: 58/100, Presentation: 21/32
JDAVIE BOOLS -  Psychometrics: 49/100, Presentation: 24/32
ALMIRE DWYER -  Psychometrics: 48/100, Presentation: 21/32
ALICK PADKIN -  Psychometrics: 57/100, Presentation: 26/32
EDGARDO HEMPHALL -  Psychometrics: 50/100, Presentation: 17/32
"
Sparta Day 28 March 2019.txt,"Thursday 28 March 2019
Birmingham Academy

THOMASA MARLOR -  Psychometrics: 43/100, Presentation: 22/32
CORDEY RIGARDEAU -  Psychometrics: 62/100, Presentation: 21/32
ROMEO ROACHE -  Psychometrics: 57/100, Presentation: 23/32
BUNNI LOCARD -  Psychometrics: 54/100, Presentation: 18/32
ALAN HEALD -  Psychometrics: 59/100, Presentation: 21/32
ROZE SOMERBELL -  Psychometrics: 62/100, Presentation: 24/32
EZEQUIEL GUTCH -  Psychometrics: 52/100, Presentation: 19/32
CHANCEY MOREY -  Psychometrics: 51/100, Presentation: 22/32
LEONHARD FILKIN -  Psychometrics: 57/100, Presentation: 21/32
NADA NIESE -  Psychometrics: 58/100, Presentation: 17/32
ISAHELLA HADDLESTON -  Psychometrics: 54/100, Presentation: 26/32
MERRY WALKOWSKI -  Psychometrics: 49/100, Presentation: 17/32
ERNIE PROSCHEK -  Psychometrics: 62/100, Presentation: 25/32
OPAL MACKINDER -  Psychometrics: 55/100, Presentation: 12/32
ALEECE ADDICOTT -  Psychometrics: 60/100, Presentation: 18/32
CARY EDWICKE -  Psychometrics: 69/100, Presentation: 24/32
ANSON STREAK -  Psychometrics: 44/100, Presentation: 19/32
DURANT DELL 'ORTO -  Psychometrics: 54/100, Presentation: 16/32
FABIAN DUNNET -  Psychometrics: 43/100, Presentation: 23/32
CARLY ROGGE -  Psychometrics: 62/100, Presentation: 24/32
MAME KNEAPHSEY -  Psychometrics: 53/100, Presentation: 24/32
GLENN COAKER -  Psychometrics: 59/100, Presentation: 20/32
YANCE GRENFELL -  Psychometrics: 52/100, Presentation: 15/32
DAR LANG -  Psychometrics: 37/100, Presentation: 23/32
OFELIA CROW -  Psychometrics: 51/100, Presentation: 21/32
NEELY ALEKSICH -  Psychometrics: 53/100, Presentation: 20/32
"
Sparta Day 28 May 2019.txt,"Tuesday 28 May 2019
London Academy

HARTWELL CANDWELL -  Psychometrics: 60/100, Presentation: 19/32
ERMINA MITCHALL -  Psychometrics: 54/100, Presentation: 13/32
HUMFRID STRAFEN -  Psychometrics: 45/100, Presentation: 21/32
GRANGER CARAYOL -  Psychometrics: 51/100, Presentation: 22/32
FINLAY LEPICK -  Psychometrics: 41/100, Presentation: 20/32
SAMMIE GOBY -  Psychometrics: 49/100, Presentation: 20/32
FERDINANDE PAULINO -  Psychometrics: 49/100, Presentation: 14/32
EMANUELE EPTON -  Psychometrics: 49/100, Presentation: 21/32
HERMIONE TOMSETT -  Psychometrics: 41/100, Presentation: 13/32
IGNACIUS PLEASAUNCE -  Psychometrics: 55/100, Presentation: 17/32
GAV RANTOUL -  Psychometrics: 50/100, Presentation: 13/32
SLOANE PHILBROOK -  Psychometrics: 66/100, Presentation: 19/32
LEE MCILMOROW -  Psychometrics: 55/100, Presentation: 20/32
JIM JOINT -  Psychometrics: 53/100, Presentation: 18/32
BRITTNEY REIMER -  Psychometrics: 51/100, Presentation: 27/32
ALEX BORKETT -  Psychometrics: 46/100, Presentation: 22/32
JEROMY FOMICHKIN -  Psychometrics: 55/100, Presentation: 21/32
ROBINSON STICKLES -  Psychometrics: 58/100, Presentation: 22/32
"
