name,date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,talent_id
Trenna Mccurt,2019-12-04,"{'Python': 1, 'Ruby': 4, 'R': 1, 'PHP': 1}","['Determined', 'Charisma']","['Intolerant', 'Introverted']",Yes,No,No,Fail,Engineering,11347
Cori Docwra,2019-12-11,"{'Python': 1, 'Java': 4, 'PHP': 3, 'C++': 2}","['Independent', 'Organisation', 'Ambitious']","['Competitive', 'Introverted']",No,Yes,Yes,Fail,Business,11348
Bessy Turpie,2019-12-11,"{'C#': 5, 'Ruby': 1, 'JavaScript': 4}","['Collaboration', 'Empathy']",['Distracted'],Yes,No,Yes,Fail,Data,11349
Whit Brisse,2019-12-19,"{'C#': 2, 'C++': 3, 'JavaScript': 1}","['Ambitious', 'Composure']","['Slow', 'Indifferent']",Yes,Yes,Yes,Pass,Business,11350
Bernhard Birchall,2019-12-04,"{'C#': 3, 'Java': 1}",['Independent'],['Controlling'],Yes,Yes,Yes,Pass,Data,11351
Jena Livings,2019-12-10,"{'Java': 2, 'R': 4, 'SPSS': 1, 'PHP': 2, 'JavaScript': 3}",['Altruism'],"['Critical', 'Conventional', 'Passive']",Yes,Yes,No,Fail,Business,11352
Kaitlyn Chagg,2019-12-10,"{'Python': 3, 'C#': 2, 'Java': 4, 'R': 3, 'PHP': 3, 'JavaScript': 2}","['Rational', 'Altruism']","['Distracted', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,11353
Beilul Crannach,2019-12-03,"{'Python': 2, 'C#': 1, 'Ruby': 7, 'C++': 1, 'JavaScript': 5}","['Courteous', 'Independent', 'Critical Thinking']","['Stubborn', 'Impatient', 'Anxious']",Yes,Yes,Yes,Pass,Engineering,11354
El Shepstone,2019-12-11,"{'Python': 7, 'C#': 2, 'Java': 5, 'SPSS': 1}",['Empathy'],"['Chatty', 'Chaotic', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,11355
Patrice Milhench,2019-12-12,"{'Python': 4, 'Java': 2, 'R': 2, 'JavaScript': 2}","['Independent', 'Listening', 'Passionate']",['Sensitive'],Yes,Yes,Yes,Pass,Business,11356
Trudey Brockman,2019-12-19,"{'Python': 6, 'C#': 1, 'Ruby': 2}","['Composure', 'Patient']","['Passive', 'Selfish']",Yes,Yes,Yes,Fail,Data,11357
Nahum Riddock,2019-12-11,"{'SPSS': 2, 'C++': 2}","['Efficient', 'Passionate', 'Critical Thinking']","['Slow', 'Introverted', 'Selfish']",Yes,Yes,Yes,Pass,Business,11358
Felicle Kops,2019-12-04,"{'Java': 4, 'R': 2, 'SPSS': 2, 'PHP': 5, 'JavaScript': 8}","['Critical Thinking', 'Composure', 'Perfectionism']","['Immature', 'Stubborn']",Yes,Yes,Yes,Pass,Business,11359
Berni Torra,2019-12-11,"{'Python': 3, 'C#': 3, 'Java': 3, 'JavaScript': 3}","['Versatile', 'Ambitious']",['Intolerant'],Yes,Yes,Yes,Pass,Data,11360
Steffane Laity,2019-12-10,"{'Python': 1, 'C#': 2, 'C++': 1}","['Independent', 'Ambitious', 'Charisma']","['Introverted', 'Indifferent']",Yes,Yes,Yes,Pass,Data,11361
Nobe Guerrazzi,2019-12-17,"{'Python': 1, 'C#': 7, 'Ruby': 5, 'JavaScript': 4}","['Competitive', 'Independent', 'Critical Thinking']","['Slow', 'Stubborn']",Yes,Yes,Yes,Pass,Business,11362
Solly Reek,2019-12-12,"{'C#': 2, 'Ruby': 2}","['Empathy', 'Courteous', 'Innovative']","['Critical', 'Indecisive', 'Slow']",Yes,Yes,No,Fail,Engineering,11363
Harrie Chatin,2019-12-10,"{'Ruby': 4, 'JavaScript': 2}","['Problem Solving', 'Versatile', 'Consistent']","['Immature', 'Impulsive', 'Distracted']",Yes,Yes,Yes,Pass,Business,11364
Horten Koomar,2019-12-11,"{'Python': 4, 'Java': 2, 'SPSS': 6, 'C++': 6}",['Innovative'],"['Chaotic', 'Introverted', 'Conventional']",Yes,Yes,Yes,Pass,Engineering,11365
Brandon Lotherington,2019-12-03,"{'C#': 3, 'R': 2, 'C++': 2, 'JavaScript': 2}","['Rational', 'Patient', 'Altruism']",['Introverted'],Yes,Yes,Yes,Pass,Data,11366
Allie Sheber,2019-12-05,"{'Python': 5, 'C#': 2, 'Java': 3, 'R': 4, 'SPSS': 3}","['Courteous', 'Reliable']",['Chaotic'],Yes,Yes,Yes,Pass,Business,11367
Gunilla Lucken,2019-12-19,"{'C#': 7, 'Java': 2, 'JavaScript': 2}","['Organisation', 'Consistent']","['Intolerant', 'Impatient']",Yes,No,Yes,Fail,Data,11368
Yorgos O'Rourke,2019-12-19,"{'R': 1, 'C++': 1, 'JavaScript': 4}","['Rational', 'Independent']","['Competitive', 'Anxious', 'Sensitive']",Yes,Yes,Yes,Pass,Data,11369
Finn Maasze,2019-12-03,"{'C#': 2, 'Java': 2, 'Ruby': 3}","['Creative', 'Rational', 'Problem Solving']",['Impatient'],Yes,Yes,Yes,Pass,Data,11370
Bambi Earthfield,2019-12-10,{'PHP': 1},"['Listening', 'Curious', 'Courteous']","['Stubborn', 'Undisciplined', 'Anxious']",Yes,Yes,Yes,Pass,Business,11371
Fair Ivashintsov,2019-12-19,"{'Python': 3, 'R': 2}","['Organisation', 'Ambitious', 'Rational']",['Distracted'],Yes,Yes,Yes,Pass,Data,11372
Alexine Mcglue,2019-12-03,"{'C#': 4, 'SPSS': 2, 'PHP': 3, 'C++': 1}",['Consistent'],"['Critical', 'Intolerant', 'Immature']",Yes,Yes,Yes,Pass,Data,11373
Lethia Crow,2019-12-19,"{'Python': 3, 'Java': 1, 'Ruby': 3, 'R': 5, 'JavaScript': 4}",['Altruism'],['Procrastination'],Yes,Yes,Yes,Pass,Business,11374
Candy Vann,2019-12-18,"{'SPSS': 2, 'C++': 3}","['Perfectionism', 'Organisation']","['Anxious', 'Critical']",Yes,Yes,Yes,Fail,Data,11375
Fawne Keen,2019-12-12,"{'R': 1, 'SPSS': 3}","['Consistent', 'Collaboration']",['Undisciplined'],Yes,Yes,Yes,Pass,Engineering,11376
Kenton Elvish,2019-12-05,"{'Python': 4, 'C#': 3, 'C++': 2, 'JavaScript': 6}","['Passionate', 'Independent']",['Selfish'],Yes,Yes,Yes,Pass,Data,11377
Eyde Boughton,2019-12-19,"{'Python': 1, 'R': 1}","['Collaboration', 'Passionate', 'Versatile']","['Overbearing', 'Conventional']",Yes,Yes,Yes,Fail,Engineering,11378
Allina Buttfield,2019-12-11,"{'C#': 1, 'Ruby': 4, 'R': 4, 'PHP': 1, 'C++': 1}","['Composure', 'Determined']","['Anxious', 'Introverted', 'Sensitive']",Yes,No,Yes,Fail,Engineering,11379
Winona Strotton,2019-12-18,"{'Python': 2, 'R': 4}","['Reliable', 'Listening', 'Consistent']",['Selfish'],Yes,Yes,Yes,Pass,Business,11380
Thom Derwin,2019-12-19,"{'Java': 1, 'SPSS': 1, 'JavaScript': 5}",['Efficient'],"['Competitive', 'Undisciplined']",Yes,Yes,Yes,Pass,Engineering,11381
Jacquelynn Savin,2019-12-12,{'C#': 2},['Competitive'],"['Overbearing', 'Impatient']",Yes,Yes,Yes,Pass,Business,11382
Uriel Lamplough,2019-12-19,,"['Rational', 'Ambitious']","['Procrastination', 'Intolerant', 'Immature']",No,Yes,Yes,Fail,Business,11383
Gerda Yuille,2019-12-17,"{'Python': 3, 'C#': 4, 'Java': 4, 'R': 5, 'SPSS': 3, 'C++': 4}","['Ambitious', 'Determined']",['Chatty'],Yes,Yes,Yes,Pass,Business,11384
Gustavo Barok,2019-12-04,"{'Java': 6, 'JavaScript': 8}","['Critical Thinking', 'Reliable']",['Impulsive'],Yes,Yes,Yes,Pass,Engineering,11385
Matthew Tumilson,2019-12-12,"{'Python': 3, 'Java': 1, 'Ruby': 3, 'JavaScript': 1}",['Rational'],"['Sensitive', 'Impulsive']",Yes,Yes,Yes,Pass,Data,11386
Mari Lotterington,2019-12-11,"{'PHP': 3, 'JavaScript': 1}","['Creative', 'Curious', 'Competitive']",['Impulsive'],Yes,Yes,Yes,Pass,Business,11387
Wernher Thaxter,2019-12-03,"{'Ruby': 3, 'R': 1, 'JavaScript': 4}","['Critical Thinking', 'Composure', 'Reliable']",['Impatient'],No,Yes,Yes,Fail,Data,11388
Bridgette Antos,2019-12-12,"{'Python': 1, 'Java': 5, 'C++': 2}","['Innovative', 'Rational']","['Chatty', 'Anxious']",No,No,No,Fail,Data,11389
Flore Masden,2019-12-05,"{'Python': 2, 'C#': 5, 'Java': 2, 'SPSS': 5}","['Reliable', 'Rational']",['Selfish'],Yes,Yes,Yes,Pass,Engineering,11390
Berkly Fishleigh,2019-12-17,"{'Ruby': 2, 'R': 2}","['Efficient', 'Competitive']","['Stubborn', 'Critical', 'Perfectionist']",Yes,No,Yes,Fail,Engineering,11391
Christopher Pinner,2019-12-03,"{'Ruby': 1, 'R': 4}","['Collaboration', 'Problem Solving']",['Undisciplined'],Yes,Yes,Yes,Pass,Data,11392
Eddie Mara,2019-12-11,"{'Python': 3, 'Java': 2, 'Ruby': 3, 'R': 6, 'SPSS': 6, 'PHP': 1, 'C++': 1, 'JavaScript': 1}",['Creative'],['Controlling'],Yes,Yes,No,Fail,Business,11393
Sherwood Sandercock,2019-12-17,"{'Java': 4, 'PHP': 2}",['Creative'],"['Overbearing', 'Procrastination', 'Impulsive']",Yes,Yes,Yes,Pass,Data,11394
Natal Sabin,2019-12-03,{'C#': 3},['Competitive'],['Impatient'],Yes,Yes,Yes,Pass,Engineering,11395
Blondelle Jaan,2019-12-17,"{'Python': 5, 'Java': 3, 'Ruby': 3, 'SPSS': 3, 'JavaScript': 3}","['Charisma', 'Creative']","['Controlling', 'Stubborn', 'Immature']",No,No,Yes,Fail,Engineering,11396
Harri Heinschke,2019-12-18,{'Ruby': 1},['Problem Solving'],"['Stubborn', 'Perfectionist']",Yes,No,Yes,Fail,Engineering,11397
Alethea Rangell,2019-12-04,{'Java': 4},['Critical Thinking'],['Impatient'],No,Yes,No,Fail,Data,11398
Danila Leamon,2019-12-04,"{'Python': 5, 'C#': 5, 'Ruby': 1}",['Empathy'],"['Immature', 'Impatient', 'Competitive']",Yes,No,Yes,Fail,Data,11399
Lawton Hiddsley,2019-12-17,"{'Python': 3, 'C#': 4, 'Java': 3, 'R': 4, 'JavaScript': 1}","['Independent', 'Versatile', 'Altruism']","['Distracted', 'Passive']",No,Yes,No,Fail,Data,11400
Flem Cary,2019-12-03,{'Java': 3},"['Problem Solving', 'Innovative']",['Chatty'],Yes,Yes,No,Fail,Data,11401
Ulberto Stroton,2019-12-10,"{'Ruby': 5, 'R': 3, 'SPSS': 3}","['Rational', 'Patient', 'Listening']","['Sensitive', 'Slow']",Yes,Yes,Yes,Pass,Data,11403
Lurleen Moro,2019-12-18,"{'Ruby': 2, 'R': 2, 'JavaScript': 4}",['Listening'],['Passive'],Yes,Yes,Yes,Fail,Business,11404
Leena Joselevitch,2019-12-03,{'Java': 5},['Problem Solving'],"['Stubborn', 'Distracted']",Yes,Yes,Yes,Pass,Engineering,11405
Willi Dibnah,2019-12-11,"{'C#': 2, 'Ruby': 3, 'SPSS': 4, 'C++': 1}","['Altruism', 'Empathy', 'Courteous']","['Competitive', 'Anxious']",Yes,Yes,Yes,Pass,Business,11406
Dannye Fraczek,2019-12-18,"{'PHP': 3, 'C++': 2}","['Independent', 'Altruism']",['Procrastination'],Yes,Yes,Yes,Pass,Data,11407
Domenic Coulter,2019-12-11,"{'Python': 2, 'Java': 7, 'Ruby': 5, 'SPSS': 4}","['Rational', 'Independent']","['Selfish', 'Critical']",Yes,Yes,Yes,Pass,Business,11408
Berni Bonham,2019-12-03,"{'C#': 3, 'Ruby': 4, 'SPSS': 3, 'PHP': 3, 'C++': 1, 'JavaScript': 5}","['Reliable', 'Versatile']",['Sensitive'],Yes,Yes,No,Fail,Engineering,11409
Reinold Jenicek,2019-12-10,{'Ruby': 2},"['Listening', 'Determined', 'Innovative']","['Conventional', 'Indecisive', 'Sensitive']",Yes,Yes,Yes,Fail,Business,11410
Gipsy Seres,2019-12-17,{'Python': 4},"['Collaboration', 'Ambitious']","['Undisciplined', 'Chaotic']",Yes,Yes,Yes,Pass,Data,11411
Erica Soughton,2019-12-19,"{'C#': 2, 'Ruby': 6, 'R': 4, 'SPSS': 2, 'C++': 2}",['Ambitious'],"['Distracted', 'Overbearing', 'Chatty']",Yes,Yes,Yes,Pass,Business,11412
Rube Beals,2019-12-17,"{'Python': 3, 'C#': 4, 'Java': 2, 'Ruby': 1, 'SPSS': 4}","['Ambitious', 'Organisation', 'Listening']","['Controlling', 'Impulsive']",Yes,Yes,Yes,Fail,Engineering,11413
Johnna Tarbin,2019-12-11,"{'Python': 1, 'PHP': 3, 'JavaScript': 2}","['Passionate', 'Creative']",['Competitive'],Yes,Yes,No,Fail,Data,11414
Ives Weddell,2019-12-17,"{'Python': 4, 'R': 7, 'C++': 8, 'JavaScript': 3}","['Rational', 'Ambitious']",['Anxious'],Yes,Yes,Yes,Pass,Business,11415
Guido Allans,2019-12-10,{'Ruby': 3},"['Altruism', 'Consistent', 'Problem Solving']",['Passive'],Yes,Yes,Yes,Pass,Engineering,11416
Maxie Yerborn,2019-12-05,"{'R': 2, 'PHP': 2, 'JavaScript': 5}",['Consistent'],['Competitive'],Yes,Yes,Yes,Pass,Data,11417
Clark Kovacs,2019-12-05,"{'C#': 4, 'Java': 4, 'SPSS': 3, 'PHP': 2}",['Creative'],"['Impatient', 'Undisciplined', 'Procrastination']",Yes,Yes,Yes,Pass,Engineering,11418
Prudence Harrill,2019-12-19,{'C++': 3},"['Altruism', 'Reliable']",['Anxious'],No,Yes,No,Fail,Business,11419
Rochette Bellfield,2019-12-18,"{'Python': 2, 'C#': 4, 'Ruby': 2, 'PHP': 2}","['Collaboration', 'Patient']","['Sensitive', 'Controlling']",Yes,Yes,Yes,Pass,Engineering,11420
Orella Goshawke,2019-12-10,"{'Python': 4, 'Ruby': 2, 'SPSS': 4, 'PHP': 4, 'C++': 5}","['Versatile', 'Problem Solving']","['Controlling', 'Chaotic']",Yes,Yes,Yes,Pass,Business,11421
Tabbie Enzley,2019-12-03,{'C++': 4},['Critical Thinking'],"['Indecisive', 'Chatty']",Yes,Yes,Yes,Pass,Data,11422
Chet Bean,2019-12-12,"{'Python': 2, 'Java': 4, 'SPSS': 1, 'C++': 2}","['Determined', 'Versatile']",['Passive'],Yes,Yes,Yes,Pass,Data,11423
Blisse Vinick,2019-12-05,"{'C#': 4, 'Java': 5, 'SPSS': 4, 'C++': 5, 'JavaScript': 4}",['Organisation'],"['Perfectionist', 'Passive']",No,Yes,Yes,Fail,Data,11424
Godfry Sephton,2019-12-19,"{'PHP': 1, 'C++': 4}",['Rational'],"['Stubborn', 'Immature', 'Passive']",Yes,Yes,Yes,Pass,Engineering,11425
Vera Broadfoot,2019-12-17,"{'Python': 2, 'Java': 1, 'Ruby': 3, 'JavaScript': 2}",['Innovative'],"['Immature', 'Indecisive']",Yes,Yes,Yes,Pass,Engineering,11426
Riobard Collcott,2019-12-11,"{'Python': 5, 'SPSS': 1, 'C++': 1}","['Consistent', 'Reliable']","['Immature', 'Selfish', 'Procrastination']",Yes,Yes,Yes,Fail,Data,11427
Kathryn Sture,2019-12-12,"{'C#': 5, 'Java': 1, 'Ruby': 9}","['Ambitious', 'Empathy']","['Selfish', 'Conventional', 'Intolerant']",Yes,Yes,Yes,Pass,Data,11428
Essy Haggus,2019-12-04,,['Reliable'],['Indecisive'],Yes,Yes,Yes,Fail,Engineering,11429
Amalia Sheppard,2019-12-11,"{'Python': 4, 'C#': 4}","['Collaboration', 'Passionate']",['Indecisive'],Yes,Yes,Yes,Pass,Business,11430
Mose Trase,2019-12-04,"{'Python': 1, 'Ruby': 4, 'C++': 1, 'JavaScript': 2}",['Independent'],"['Procrastination', 'Slow']",Yes,Yes,Yes,Pass,Data,11431
Felita Jzhakov,2019-12-10,"{'R': 6, 'SPSS': 1, 'C++': 2}","['Versatile', 'Independent', 'Organisation']","['Immature', 'Passive', 'Critical']",Yes,Yes,Yes,Pass,Business,11432
Cris Van Schafflaer,2019-12-18,"{'Ruby': 4, 'PHP': 2}","['Independent', 'Patient']",['Intolerant'],Yes,Yes,Yes,Pass,Business,11433
Shanna Juniper,2019-12-04,"{'Python': 4, 'R': 1, 'SPSS': 4, 'PHP': 2, 'JavaScript': 3}","['Patient', 'Altruism', 'Composure']",['Introverted'],No,Yes,Yes,Fail,Engineering,11434
Gerrie Domenget,2019-12-12,"{'Ruby': 2, 'R': 1, 'C++': 1, 'JavaScript': 5}","['Competitive', 'Consistent']",['Undisciplined'],Yes,Yes,Yes,Pass,Engineering,11435
Esmaria Rapp,2019-12-19,"{'Python': 6, 'C#': 3, 'Java': 3, 'Ruby': 7}",['Determined'],"['Indifferent', 'Introverted', 'Overbearing']",Yes,Yes,Yes,Pass,Data,11436
Clifford Randle,2019-12-19,{'JavaScript': 7},"['Courteous', 'Listening', 'Critical Thinking']","['Distracted', 'Stubborn', 'Procrastination']",Yes,Yes,Yes,Pass,Data,11437
Cirilo Croy,2019-12-18,,"['Curious', 'Composure']","['Controlling', 'Stubborn', 'Passive']",Yes,Yes,Yes,Fail,Business,11438
Lazare Nellies,2019-12-03,"{'SPSS': 4, 'PHP': 2}","['Innovative', 'Curious', 'Rational']","['Indecisive', 'Passive', 'Introverted']",Yes,Yes,Yes,Pass,Engineering,11439
Genovera Mattek,2019-12-12,"{'C#': 5, 'Java': 3, 'Ruby': 5, 'R': 3, 'PHP': 1, 'C++': 2}","['Competitive', 'Passionate']",['Conventional'],Yes,Yes,Yes,Pass,Data,11440
Sherlocke Lerner,2019-12-03,"{'Python': 3, 'C#': 3, 'Java': 4}","['Problem Solving', 'Versatile', 'Composure']",['Indifferent'],No,Yes,Yes,Fail,Engineering,11441
Dawn Petlyura,2019-12-12,"{'Python': 1, 'C#': 4, 'C++': 4}",['Altruism'],['Indifferent'],Yes,Yes,Yes,Pass,Data,11442
Daryn Dugmore,2019-12-04,"{'R': 2, 'PHP': 2, 'JavaScript': 1}",['Composure'],"['Controlling', 'Critical']",Yes,Yes,Yes,Pass,Engineering,11443
Brew Botterell,2019-12-17,"{'C#': 2, 'Ruby': 6, 'R': 3, 'C++': 4}",['Empathy'],"['Conventional', 'Introverted']",Yes,Yes,Yes,Pass,Data,11444
Filide Roony,2019-12-10,"{'C#': 2, 'Java': 2, 'SPSS': 2, 'C++': 3, 'JavaScript': 1}","['Reliable', 'Patient']","['Slow', 'Sensitive']",Yes,Yes,Yes,Pass,Data,11445
Dottie Le Prevost,2019-12-19,"{'R': 4, 'PHP': 4, 'JavaScript': 6}","['Composure', 'Rational', 'Critical Thinking']","['Undisciplined', 'Competitive', 'Immature']",Yes,Yes,Yes,Pass,Business,11446
Charley Fredi,2019-12-10,"{'Java': 3, 'Ruby': 6}","['Ambitious', 'Passionate', 'Critical Thinking']","['Intolerant', 'Chatty']",Yes,Yes,Yes,Pass,Data,11447
Eryn Licence,2019-12-12,"{'Python': 9, 'C#': 4, 'Java': 7, 'PHP': 1}",['Ambitious'],"['Anxious', 'Critical']",Yes,Yes,No,Fail,Engineering,11448
Ronda Aggis,2019-12-03,"{'Python': 2, 'R': 1, 'C++': 1, 'JavaScript': 1}","['Empathy', 'Curious', 'Courteous']","['Passive', 'Chaotic', 'Impulsive']",Yes,Yes,Yes,Pass,Business,11449
Gussy Stoving,2019-12-03,"{'Java': 3, 'C++': 2, 'JavaScript': 2}",['Collaboration'],"['Critical', 'Selfish']",Yes,Yes,Yes,Pass,Engineering,11450
Celesta Binion,2019-12-17,{'Ruby': 1},"['Versatile', 'Altruism', 'Creative']","['Intolerant', 'Impatient']",Yes,Yes,Yes,Pass,Data,11451
Lora Kiebes,2019-12-18,"{'Python': 3, 'C#': 2, 'Java': 3, 'C++': 6}",['Determined'],"['Introverted', 'Impulsive']",Yes,Yes,Yes,Pass,Business,11452
Rene Stennings,2019-12-11,"{'Java': 2, 'C++': 3}","['Innovative', 'Problem Solving', 'Collaboration']","['Indifferent', 'Procrastination']",Yes,Yes,Yes,Pass,Engineering,11453
Maison Purse,2019-12-17,{'R': 3},"['Altruism', 'Collaboration']",['Indecisive'],Yes,Yes,No,Fail,Engineering,11454
Piper Hawson,2019-12-11,"{'Java': 3, 'C++': 1, 'JavaScript': 1}","['Independent', 'Efficient', 'Organisation']",['Indecisive'],No,Yes,Yes,Fail,Engineering,11455
Doretta Langdon,2019-12-11,"{'Python': 3, 'Java': 3, 'SPSS': 1, 'C++': 5}","['Composure', 'Competitive', 'Determined']","['Impatient', 'Procrastination']",Yes,Yes,Yes,Pass,Engineering,11456
Melly Ible,2019-12-10,"{'Java': 4, 'PHP': 3}","['Altruism', 'Empathy']",['Intolerant'],Yes,Yes,Yes,Pass,Engineering,11457
Jordan Cristoforetti,2019-12-12,"{'C#': 1, 'Ruby': 4, 'SPSS': 3, 'PHP': 4}","['Charisma', 'Innovative', 'Problem Solving']","['Controlling', 'Chaotic']",Yes,Yes,No,Fail,Engineering,11458
Arden Tolossi,2019-12-19,"{'C#': 2, 'SPSS': 2, 'C++': 2}","['Problem Solving', 'Patient']","['Slow', 'Stubborn']",Yes,Yes,Yes,Fail,Engineering,11459
Granville Slad,2019-12-04,{'Ruby': 3},"['Patient', 'Consistent', 'Organisation']","['Anxious', 'Procrastination', 'Slow']",Yes,Yes,Yes,Fail,Business,11460
Lee Ambrogioli,2019-12-17,"{'Java': 2, 'SPSS': 5}","['Courteous', 'Ambitious', 'Critical Thinking']",['Impulsive'],Yes,Yes,Yes,Pass,Business,11461
Free Simmgen,2019-12-11,"{'Python': 7, 'C#': 3, 'Java': 3, 'R': 1, 'PHP': 3}","['Empathy', 'Independent']","['Competitive', 'Perfectionist']",No,No,Yes,Fail,Data,11462
Michael Ettles,2019-12-04,"{'C#': 3, 'PHP': 2}","['Versatile', 'Reliable']",['Chaotic'],Yes,Yes,Yes,Fail,Engineering,11463
Wallie Chittenden,2019-12-10,"{'C#': 7, 'R': 4, 'PHP': 1}",['Charisma'],"['Undisciplined', 'Chaotic']",Yes,Yes,Yes,Pass,Engineering,11464
Hendrick Skellon,2019-12-18,"{'C#': 5, 'Java': 3, 'R': 2, 'SPSS': 3}","['Altruism', 'Patient']","['Controlling', 'Chaotic']",Yes,Yes,Yes,Pass,Data,11465
Augustine Sultana,2019-12-05,"{'Python': 2, 'C#': 1, 'Java': 1, 'Ruby': 3}","['Empathy', 'Reliable', 'Collaboration']","['Procrastination', 'Indecisive']",Yes,Yes,Yes,Pass,Engineering,11466
Stephan Middle,2019-12-04,"{'R': 5, 'SPSS': 1}","['Altruism', 'Passionate']","['Impulsive', 'Impatient', 'Indifferent']",Yes,Yes,Yes,Pass,Data,11467
Scotti Bromfield,2019-12-10,"{'Python': 3, 'C#': 4, 'R': 4, 'PHP': 3, 'JavaScript': 4}","['Courteous', 'Patient', 'Critical Thinking']",['Procrastination'],Yes,Yes,Yes,Pass,Data,11468
Chaim Inseal,2019-12-12,"{'Python': 2, 'Java': 3, 'Ruby': 1, 'SPSS': 4, 'PHP': 3}",['Innovative'],['Intolerant'],Yes,Yes,Yes,Pass,Engineering,11469
Beverlie Newhouse,2019-12-18,"{'C#': 2, 'R': 5}","['Versatile', 'Organisation', 'Charisma']","['Sensitive', 'Selfish', 'Controlling']",Yes,Yes,Yes,Pass,Business,11470
Edna Dilston,2019-12-17,"{'R': 1, 'JavaScript': 3}","['Consistent', 'Organisation', 'Versatile']",['Passive'],Yes,Yes,Yes,Pass,Business,11471
Elisa Gowman,2019-12-10,"{'Python': 7, 'Ruby': 3, 'C++': 1}",['Altruism'],"['Competitive', 'Anxious', 'Indecisive']",Yes,Yes,Yes,Pass,Data,11472
Amil Coysh,2019-12-05,"{'Python': 3, 'C#': 2, 'Ruby': 2}","['Consistent', 'Composure']","['Chatty', 'Distracted', 'Perfectionist']",Yes,No,No,Fail,Business,11473
Gusta Klagges,2019-12-18,"{'C#': 5, 'R': 3, 'SPSS': 5, 'PHP': 1, 'C++': 3, 'JavaScript': 2}",['Courteous'],"['Passive', 'Conventional', 'Indecisive']",Yes,Yes,Yes,Pass,Data,11474
Milly Hugnin,2019-12-11,{'C#': 3},['Competitive'],"['Conventional', 'Chaotic', 'Critical']",Yes,Yes,Yes,Pass,Engineering,11475
Ferd Walkden,2019-12-03,"{'Ruby': 1, 'C++': 3, 'JavaScript': 2}","['Versatile', 'Reliable']","['Competitive', 'Critical']",Yes,No,Yes,Fail,Business,11476
Elissa Knowles,2019-12-11,{'SPSS': 3},"['Competitive', 'Courteous', 'Consistent']","['Impulsive', 'Distracted']",Yes,Yes,Yes,Pass,Data,11477
Eleanor Denington,2019-12-05,"{'Python': 10, 'C++': 1}","['Charisma', 'Composure', 'Efficient']","['Sensitive', 'Passive']",Yes,Yes,Yes,Pass,Engineering,11478
Marve Boatswain,2019-12-18,"{'C#': 5, 'Java': 1, 'Ruby': 5, 'JavaScript': 2}",['Collaboration'],"['Chaotic', 'Indecisive']",Yes,Yes,No,Fail,Data,11479
Rafaelita D'Ambrogi,2019-12-17,"{'R': 3, 'C++': 6}","['Organisation', 'Consistent', 'Passionate']","['Impatient', 'Sensitive', 'Overbearing']",Yes,Yes,Yes,Pass,Business,11480
Gianina Wandless,2019-12-05,"{'Java': 3, 'R': 3, 'JavaScript': 1}",['Charisma'],"['Undisciplined', 'Slow', 'Chaotic']",Yes,Yes,Yes,Pass,Data,11481
Louella Parradye,2019-12-18,"{'R': 3, 'SPSS': 7, 'PHP': 1, 'C++': 2, 'JavaScript': 4}",['Reliable'],"['Anxious', 'Controlling']",Yes,Yes,Yes,Pass,Data,11482
Wynn Blei,,"{'SPSS': 6, 'PHP': 6, 'C++': 3}",['Consistent'],"['Conventional', 'Perfectionist']",Yes,Yes,Yes,Pass,Business,11483
Gib Krol,2019-12-04,{'Ruby': 2},['Patient'],['Intolerant'],Yes,Yes,Yes,Pass,Data,11484
Vachel Mc Meekin,2019-02-28,"{'C#': 4, 'Java': 2, 'JavaScript': 7}",['Organisation'],"['Conventional', 'Critical']",Yes,Yes,Yes,Fail,Engineering,11485
Cameron Gleaves,2019-02-13,"{'Java': 3, 'Ruby': 2, 'PHP': 5}","['Collaboration', 'Passionate', 'Problem Solving']",['Sensitive'],Yes,Yes,No,Fail,Business,11486
Hakeem Ivermee,2019-02-19,"{'Python': 1, 'Java': 2, 'R': 4, 'SPSS': 2}",['Versatile'],['Perfectionist'],Yes,Yes,Yes,Pass,Business,11487
Ian Giorgietto,2019-02-28,"{'Python': 1, 'R': 4}","['Composure', 'Empathy']","['Procrastination', 'Impatient', 'Overbearing']",Yes,Yes,No,Fail,Engineering,11488
Kalina Gentile,2019-02-06,"{'Python': 3, 'Java': 2, 'Ruby': 4, 'SPSS': 4, 'JavaScript': 2}","['Courteous', 'Charisma', 'Rational']",['Chatty'],Yes,Yes,Yes,Pass,Business,11489
Wash Richardes,2019-02-12,"{'Java': 1, 'SPSS': 3}",['Collaboration'],"['Introverted', 'Impulsive']",Yes,Yes,Yes,Pass,Business,11490
Morgana Mcaw,2019-02-27,"{'C#': 1, 'Ruby': 5, 'R': 2}","['Determined', 'Organisation', 'Independent']","['Stubborn', 'Intolerant']",Yes,No,Yes,Fail,Business,11491
Jehanna Verrechia,2019-02-20,"{'Python': 4, 'Java': 5, 'R': 7, 'PHP': 1}",['Ambitious'],['Critical'],Yes,Yes,Yes,Pass,Engineering,11492
Redd Jurges,2019-02-12,"{'C#': 1, 'Java': 1, 'R': 6, 'JavaScript': 1}","['Consistent', 'Perfectionism', 'Listening']",['Anxious'],Yes,Yes,Yes,Pass,Engineering,11493
