name,date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,talent_id
Ilaire Ord,27/02/2019,"{'Ruby': 1, 'R': 1}","['Listening', 'Empathy']",['Sensitive'],Yes,Yes,Yes,Pass,Business,11664
Hilarius Zywicki,19/02/2019,"{'Python': 2, 'SPSS': 2, 'C++': 6}",['Charisma'],['Undisciplined'],Yes,Yes,Yes,Pass,Engineering,11665
Vail Noen,12/02/2019,"{'Ruby': 1, 'C++': 2}",['Organisation'],['Chaotic'],Yes,Yes,Yes,Pass,Engineering,11666
Jilly Lampett,07/02/2019,"{'Python': 4, 'Ruby': 2, 'PHP': 5}","['Charisma', 'Courteous', 'Curious']",['Stubborn'],Yes,Yes,Yes,Pass,Business,11667
Elysee Mardoll,19/02/2019,"{'Python': 4, 'Java': 5, 'PHP': 2, 'C++': 5}",['Passionate'],['Slow'],Yes,Yes,No,Fail,Data,11668
Cissy Arnoult,20/02/2019,"{'Python': 3, 'Ruby': 2, 'SPSS': 5, 'C++': 5, 'JavaScript': 3}","['Versatile', 'Independent', 'Passionate']",['Sensitive'],Yes,Yes,Yes,Pass,Data,11669
Weston Bakes,26/02/2019,"{'Python': 2, 'Java': 1, 'JavaScript': 1}","['Independent', 'Composure', 'Ambitious']","['Sensitive', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,11670
Padget Gillyatt,05/02/2019,"{'Python': 4, 'C#': 3}","['Passionate', 'Problem Solving', 'Creative']",['Indecisive'],Yes,Yes,Yes,Pass,Data,11671
Brinna Bridle,21/02/2019,"{'Python': 3, 'R': 3, 'SPSS': 1, 'JavaScript': 1}","['Rational', 'Perfectionism']","['Critical', 'Procrastination', 'Chatty']",Yes,Yes,Yes,Pass,Engineering,11672
Brinna Bridle,21/02/2019,"{'Python': 3, 'R': 3, 'SPSS': 1, 'JavaScript': 1}","['Rational', 'Perfectionism']","['Critical', 'Procrastination', 'Chatty']",Yes,Yes,Yes,Pass,Engineering,11673
Emmalynn Valentetti,05/02/2019,"{'Java': 2, 'Ruby': 4, 'C++': 7, 'JavaScript': 3}",['Determined'],"['Controlling', 'Passive']",Yes,Yes,Yes,Pass,Engineering,11674
Ealasaid Badcock,26/02/2019,"{'C#': 6, 'Ruby': 3, 'SPSS': 1}","['Ambitious', 'Perfectionism']",['Undisciplined'],Yes,Yes,Yes,Pass,Engineering,11675
Stanfield Collison,27/02/2019,"{'R': 4, 'C++': 3, 'JavaScript': 5}","['Passionate', 'Competitive']",['Undisciplined'],Yes,Yes,No,Fail,Data,11676
Edin Elie,26/02/2019,"{'Python': 3, 'JavaScript': 2}","['Patient', 'Rational']","['Anxious', 'Overbearing']",Yes,Yes,Yes,Pass,Data,11677
Ruy Wythill,20/02/2019,"{'C#': 2, 'R': 4}",['Reliable'],"['Stubborn', 'Selfish', 'Passive']",Yes,Yes,Yes,Pass,Engineering,11678
Shawn Bowmer,07/02/2019,"{'Python': 3, 'SPSS': 4, 'JavaScript': 2}","['Listening', 'Empathy']",['Passive'],Yes,Yes,Yes,Pass,Data,11679
Marianne Pietruszka,27/02/2019,"{'Python': 3, 'R': 1}",['Patient'],['Chatty'],Yes,Yes,Yes,Pass,Data,11680
Arley Pinnegar,05/02/2019,"{'C#': 5, 'Java': 5, 'Ruby': 2, 'R': 2, 'JavaScript': 2}","['Innovative', 'Determined']",['Selfish'],Yes,Yes,No,Fail,Engineering,11681
Wash Mchaffy,21/02/2019,"{'Python': 2, 'C#': 7, 'Java': 1, 'JavaScript': 2}","['Composure', 'Problem Solving', 'Ambitious']","['Passive', 'Chaotic']",Yes,Yes,Yes,Pass,Data,11682
El Durante,13/02/2019,"{'Python': 1, 'C#': 1, 'SPSS': 3, 'JavaScript': 4}",['Curious'],"['Indecisive', 'Anxious']",Yes,Yes,Yes,Pass,Data,11683
Benedick Arnhold,13/02/2019,"{'Ruby': 3, 'SPSS': 3}","['Determined', 'Innovative']","['Procrastination', 'Conventional']",Yes,Yes,Yes,Pass,Business,11684
Shea Skillett,19/02/2019,"{'Python': 2, 'C#': 9, 'Java': 3}",['Creative'],"['Procrastination', 'Anxious', 'Chaotic']",Yes,Yes,Yes,Pass,Engineering,11685
Carmel Rishworth,27/02/2019,{'Ruby': 2},"['Consistent', 'Innovative']","['Impulsive', 'Stubborn']",Yes,Yes,Yes,Pass,Business,11686
Marika Massard,26/02/2019,"{'R': 4, 'PHP': 3}","['Versatile', 'Innovative']","['Perfectionist', 'Passive', 'Stubborn']",No,Yes,Yes,Fail,Data,11687
Jasper Moehle,27/02/2019,"{'Python': 2, 'R': 4}","['Patient', 'Courteous', 'Altruism']",['Indifferent'],Yes,Yes,Yes,Pass,Business,11688
Luce Midden,13/02/2019,"{'Python': 5, 'C#': 2, 'SPSS': 3, 'JavaScript': 3}",['Consistent'],"['Intolerant', 'Sensitive', 'Conventional']",No,Yes,Yes,Fail,Business,11689
Des Dimond,07/02/2019,{'Java': 2},['Composure'],"['Undisciplined', 'Anxious', 'Competitive']",Yes,Yes,Yes,Pass,Engineering,11690
Cleve Hallbord,19/02/2019,"{'R': 1, 'SPSS': 1, 'PHP': 4, 'JavaScript': 4}","['Composure', 'Empathy', 'Efficient']","['Slow', 'Passive']",Yes,Yes,Yes,Pass,Data,11691
Amos Vasnev,13/02/2019,"{'Ruby': 2, 'R': 3, 'PHP': 2}",['Rational'],['Chaotic'],No,Yes,Yes,Fail,Data,11692
Dukey Paddemore,12/02/2019,"{'Python': 2, 'C#': 6, 'Java': 2, 'Ruby': 1, 'R': 4, 'SPSS': 1}","['Organisation', 'Reliable']","['Sensitive', 'Passive', 'Introverted']",Yes,No,Yes,Fail,Business,11693
Elinore Bevis,28/02/2019,"{'Python': 6, 'C#': 4, 'PHP': 2, 'JavaScript': 2}","['Rational', 'Consistent', 'Innovative']",['Introverted'],No,Yes,Yes,Fail,Engineering,11694
Felicity Biggans,05/02/2019,"{'Python': 6, 'R': 2, 'SPSS': 4}","['Rational', 'Efficient']","['Sensitive', 'Impulsive']",Yes,No,Yes,Fail,Data,11695
Gal Wallwood,26/02/2019,"{'Java': 5, 'JavaScript': 1}",['Critical Thinking'],['Indecisive'],Yes,Yes,Yes,Pass,Engineering,11696
Easter Ragless,14/02/2019,"{'Python': 1, 'Java': 3, 'SPSS': 3}","['Curious', 'Independent']","['Stubborn', 'Sensitive']",Yes,Yes,Yes,Pass,Engineering,11697
Othella Gorriessen,21/02/2019,"{'R': 3, 'SPSS': 2, 'JavaScript': 1}","['Passionate', 'Reliable', 'Problem Solving']","['Slow', 'Selfish']",Yes,Yes,Yes,Pass,Engineering,11698
Idaline Gadeaux,27/02/2019,"{'Java': 1, 'Ruby': 3}","['Versatile', 'Collaboration', 'Organisation']",['Indecisive'],Yes,Yes,Yes,Pass,Data,11699
Alfons Marchington,14/02/2019,{'PHP': 2},"['Organisation', 'Versatile', 'Ambitious']","['Introverted', 'Undisciplined', 'Impatient']",Yes,Yes,Yes,Pass,Business,11700
Adolph Andreia,27/02/2019,{'SPSS': 3},"['Organisation', 'Innovative', 'Determined']","['Procrastination', 'Impatient']",Yes,Yes,Yes,Pass,Business,11701
Casar Broseman,28/02/2019,"{'Python': 2, 'C#': 1, 'PHP': 1}","['Reliable', 'Listening', 'Rational']","['Selfish', 'Undisciplined', 'Conventional']",Yes,Yes,Yes,Pass,Data,11702
Eydie Tanton,14/02/2019,"{'Python': 2, 'C#': 6, 'Ruby': 1, 'C++': 4, 'JavaScript': 3}","['Efficient', 'Courteous']","['Intolerant', 'Chaotic', 'Indecisive']",Yes,Yes,Yes,Pass,Data,11703
Aubert Greally,12/02/2019,"{'C#': 4, 'Ruby': 6, 'SPSS': 1}","['Empathy', 'Efficient', 'Problem Solving']","['Conventional', 'Intolerant', 'Indifferent']",No,Yes,Yes,Fail,Data,11704
Colene Degli Antoni,05/02/2019,"{'Java': 1, 'SPSS': 2, 'PHP': 1}","['Competitive', 'Composure', 'Efficient']","['Impatient', 'Conventional']",Yes,Yes,Yes,Pass,Business,11705
Manya Ajsik,12/02/2019,"{'Python': 2, 'C#': 2, 'Java': 2, 'Ruby': 2}","['Consistent', 'Ambitious', 'Innovative']",['Procrastination'],Yes,Yes,Yes,Pass,Data,11706
Ervin Jerche,12/02/2019,"{'Python': 4, 'C#': 2, 'Ruby': 1, 'R': 5}","['Organisation', 'Efficient']","['Introverted', 'Procrastination']",Yes,Yes,Yes,Pass,Engineering,11707
Gardiner Di Ruggiero,07/02/2019,"{'C#': 2, 'SPSS': 2, 'PHP': 3, 'C++': 3}","['Critical Thinking', 'Independent']","['Controlling', 'Procrastination']",Yes,Yes,Yes,Pass,Data,11708
Zak Hawes,14/02/2019,"{'C#': 4, 'Ruby': 1, 'R': 3, 'SPSS': 4}","['Ambitious', 'Versatile', 'Passionate']","['Overbearing', 'Distracted']",Yes,Yes,Yes,Pass,Engineering,11709
Silvester Caller,13/02/2019,"{'R': 3, 'PHP': 1, 'C++': 4}",['Rational'],"['Slow', 'Perfectionist', 'Indecisive']",Yes,Yes,Yes,Pass,Data,11710
Raimundo Stacey,05/02/2019,"{'Python': 6, 'Java': 1, 'Ruby': 3}","['Versatile', 'Collaboration', 'Charisma']",['Indecisive'],Yes,Yes,Yes,Fail,Business,11711
Garrett Sprulls,19/02/2019,"{'Ruby': 1, 'R': 5, 'SPSS': 1, 'PHP': 1, 'JavaScript': 2}","['Altruism', 'Patient', 'Determined']","['Sensitive', 'Passive']",Yes,No,Yes,Fail,Engineering,11712
Felicio Mcgillivray,05/02/2019,{'Java': 4},['Composure'],"['Competitive', 'Undisciplined']",Yes,Yes,No,Fail,Engineering,11713
Bryanty Antonnikov,20//02/2019,"{'C#': 1, 'R': 3, 'PHP': 4}","['Charisma', 'Courteous', 'Curious']","['Anxious', 'Procrastination']",Yes,Yes,No,Fail,Engineering,11714
Maggy O'Cleary,26/02/2019,"{'Python': 5, 'Java': 2, 'R': 4, 'SPSS': 4, 'C++': 7, 'JavaScript': 3}",['Efficient'],"['Slow', 'Chatty']",Yes,Yes,Yes,Pass,Business,11715
Costa Macvey,06/02/2019,"{'C#': 5, 'Java': 5}","['Perfectionism', 'Composure']",['Indifferent'],Yes,Yes,Yes,Pass,Business,11716
Phillis Melin,13/02/2019,{'JavaScript': 1},"['Composure', 'Courteous']","['Intolerant', 'Chaotic', 'Distracted']",Yes,Yes,Yes,Pass,Business,11717
Bobbye Hains,26/02/2019,"{'C#': 5, 'Java': 2, 'JavaScript': 1}","['Ambitious', 'Organisation']","['Perfectionist', 'Distracted']",Yes,Yes,Yes,Pass,Business,11718
Thorpe Pettett,28/02/2019,"{'Python': 5, 'Ruby': 5, 'PHP': 2, 'C++': 2, 'JavaScript': 5}","['Creative', 'Charisma']","['Perfectionist', 'Indifferent']",Yes,Yes,Yes,Pass,Business,11719
Llywellyn Hoggins,21/02/2019,"{'C#': 1, 'JavaScript': 2}","['Perfectionism', 'Versatile']",['Impulsive'],Yes,Yes,Yes,Pass,Business,11720
Marni Mumberson,06/02/2019,"{'Python': 6, 'C#': 2, 'PHP': 2}",['Rational'],"['Undisciplined', 'Distracted']",Yes,Yes,Yes,Pass,Engineering,11721
Corette Gislebert,27/02/2019,"{'C#': 3, 'Ruby': 3, 'R': 1}",['Determined'],['Impulsive'],Yes,Yes,Yes,Pass,Engineering,11722
Abby Pallatina,07/02/2019,"{'C#': 2, 'Java': 6, 'JavaScript': 4}",['Ambitious'],['Selfish'],Yes,Yes,Yes,Pass,Business,11723
Josy Nell,07/02/2019,"{'Python': 2, 'Java': 3, 'JavaScript': 4}",['Ambitious'],['Immature'],Yes,Yes,Yes,Pass,Engineering,11724
Adiana Almey,28/02/2019,"{'Java': 1, 'SPSS': 2, 'PHP': 2, 'C++': 2, 'JavaScript': 4}",['Empathy'],"['Passive', 'Critical', 'Impatient']",Yes,Yes,Yes,Pass,Business,11725
Paxon Witcombe,07/02/2019,"{'C#': 3, 'Java': 5, 'R': 2, 'C++': 6}","['Composure', 'Collaboration']",['Critical'],Yes,Yes,Yes,Pass,Data,11726
Caryn Adriaan,05/02/2019,"{'Python': 1, 'JavaScript': 2}",['Organisation'],"['Immature', 'Indifferent', 'Critical']",Yes,Yes,Yes,Pass,Engineering,11727
Broderic Bradick,06/02/2019,"{'Python': 2, 'C#': 3, 'SPSS': 1}",['Curious'],"['Undisciplined', 'Chatty']",Yes,Yes,Yes,Pass,Engineering,11728
Bond Kimmel,07/02/2019,"{'Python': 5, 'C#': 3, 'Java': 3, 'C++': 1}","['Perfectionism', 'Determined']","['Immature', 'Intolerant']",Yes,Yes,Yes,Pass,Business,11729
Lorrin Filler,21/02/2019,"{'Java': 5, 'Ruby': 5, 'R': 6, 'SPSS': 5}","['Organisation', 'Listening']","['Passive', 'Indifferent', 'Perfectionist']",Yes,No,Yes,Fail,Engineering,11730
Shelba Westnage,14/02/2019,"{'Java': 8, 'R': 4}",['Efficient'],['Stubborn'],Yes,Yes,Yes,Fail,Engineering,11731
Jacklyn Millhouse,21/02/2019,"{'Java': 1, 'R': 3, 'SPSS': 3}",['Curious'],['Critical'],Yes,Yes,Yes,Pass,Engineering,11732
Jard Antonowicz,26/02/2019,{'C++': 2},"['Independent', 'Listening']","['Indifferent', 'Introverted']",Yes,Yes,Yes,Pass,Data,11733
Sampson Prettejohns,27/02/2019,"{'Python': 2, 'Ruby': 2, 'SPSS': 1}","['Efficient', 'Innovative', 'Listening']","['Overbearing', 'Procrastination']",Yes,Yes,Yes,Fail,Engineering,11734
Allyn Mccrum,12/02/2019,"{'SPSS': 1, 'PHP': 1, 'C++': 3}","['Organisation', 'Passionate', 'Perfectionism']","['Competitive', 'Chaotic']",Yes,Yes,No,Fail,Business,11735
Norah Bowen,26/02/2019,"{'Ruby': 4, 'SPSS': 6, 'C++': 1, 'JavaScript': 4}",['Rational'],"['Undisciplined', 'Selfish']",Yes,Yes,Yes,Pass,Business,11736
Diandra Searles,05/02/2019,"{'R': 2, 'C++': 1}","['Ambitious', 'Passionate']",['Undisciplined'],Yes,Yes,Yes,Pass,Business,11737
Andrey Lawlance,05/02/2019,"{'Java': 8, 'Ruby': 1, 'R': 5}",['Determined'],"['Stubborn', 'Procrastination']",Yes,Yes,Yes,Pass,Business,11738
Hillel Connechie,07/02/2019,"{'Java': 3, 'R': 3, 'SPSS': 7}","['Passionate', 'Efficient', 'Charisma']","['Passive', 'Overbearing', 'Procrastination']",Yes,Yes,Yes,Pass,Data,11739
Gardie Charsley,20/02/2019,"{'Python': 3, 'Java': 2, 'Ruby': 2, 'SPSS': 4}","['Collaboration', 'Reliable', 'Organisation']",['Immature'],Yes,Yes,Yes,Pass,Engineering,11740
Jozef Vedekhin,19/02/2019,"{'Python': 3, 'Java': 6, 'JavaScript': 4}","['Empathy', 'Creative']","['Controlling', 'Impatient']",Yes,Yes,Yes,Fail,Engineering,11741
Alick Padkin,28/02/2019,"{'C#': 3, 'Java': 4, 'R': 4, 'C++': 2, 'JavaScript': 6}","['Problem Solving', 'Patient', 'Composure']","['Critical', 'Procrastination']",Yes,No,Yes,Fail,Engineering,11742
Edgardo Hemphall,28/02/2019,"{'Java': 1, 'SPSS': 5, 'PHP': 1}","['Reliable', 'Efficient']","['Selfish', 'Overbearing']",Yes,Yes,Yes,Pass,Engineering,11743
Carroll Benyon,05/02/2019,"{'PHP': 3, 'C++': 3, 'JavaScript': 3}","['Empathy', 'Collaboration', 'Charisma']",['Indifferent'],Yes,Yes,Yes,Pass,Data,11744
Beverie Moberley,22/01/2019,"{'R': 4, 'SPSS': 1, 'C++': 2}","['Collaboration', 'Versatile', 'Problem Solving']","['Conventional', 'Slow']",Yes,Yes,Yes,Pass,Business,11745
Sue Barfitt,10/01/2019,"{'PHP': 1, 'JavaScript': 4}",['Reliable'],"['Anxious', 'Controlling', 'Immature']",Yes,Yes,Yes,Pass,Business,11746
Kiley Clavey,31/01/2019,"{'C#': 1, 'Java': 5}","['Rational', 'Collaboration', 'Competitive']",['Chaotic'],Yes,No,Yes,Fail,Data,11747
Windham Biagi,23/01/2019,"{'Python': 3, 'Ruby': 3, 'PHP': 1}","['Patient', 'Critical Thinking']","['Distracted', 'Introverted']",Yes,Yes,Yes,Pass,Engineering,11748
Skippy Worrell,29/01/2019,"{'C#': 3, 'C++': 4, 'JavaScript': 6}","['Charisma', 'Curious', 'Efficient']","['Selfish', 'Stubborn']",Yes,Yes,Yes,Fail,Data,11749
Agneta Fantini,17/01/2019,"{'C#': 4, 'Java': 2, 'Ruby': 3, 'C++': 1}","['Charisma', 'Perfectionism']",['Procrastination'],Yes,Yes,Yes,Pass,Business,11750
Tucky Duffet,22/01/2019,"{'Ruby': 6, 'SPSS': 7, 'JavaScript': 7}",['Innovative'],"['Distracted', 'Sensitive']",Yes,Yes,Yes,Pass,Engineering,11751
Em Dun,15/01/2019,"{'Python': 2, 'Java': 3}","['Innovative', 'Altruism']",['Indecisive'],Yes,Yes,Yes,Pass,Data,11752
Kit Oddboy,24/01/2019,"{'C#': 1, 'R': 8}","['Versatile', 'Reliable']","['Controlling', 'Passive', 'Perfectionist']",Yes,Yes,Yes,Pass,Business,11753
Lorianna Weinham,16/01/2019,{'Python': 3},['Collaboration'],['Slow'],Yes,Yes,Yes,Pass,Engineering,11754
Talya Placidi,02/01/2019,"{'R': 1, 'C++': 2, 'JavaScript': 3}","['Composure', 'Independent']",['Conventional'],Yes,No,Yes,Fail,Business,11755
Andee Plowman,30/01/2019,"{'Java': 2, 'Ruby': 4, 'SPSS': 5}","['Perfectionism', 'Determined']","['Chatty', 'Chaotic']",Yes,Yes,Yes,Pass,Data,11756
Mallory Challis,30/01/2019,"{'C#': 4, 'C++': 1}","['Organisation', 'Ambitious', 'Efficient']",['Indecisive'],Yes,Yes,Yes,Pass,Data,11757
Zea Barette,10/01/2019,{'R': 4},"['Ambitious', 'Collaboration']","['Procrastination', 'Anxious', 'Controlling']",Yes,Yes,No,Fail,Business,11758
Allyn Nazair,29/01/2019,"{'Python': 7, 'C#': 8, 'Ruby': 4, 'R': 3, 'SPSS': 6, 'PHP': 2, 'JavaScript': 2}","['Organisation', 'Independent', 'Rational']","['Overbearing', 'Undisciplined']",Yes,Yes,Yes,Pass,Business,11759
Almire Tewkesberry,31/01/2019,"{'Ruby': 1, 'C++': 1}",['Ambitious'],"['Competitive', 'Sensitive', 'Immature']",Yes,Yes,Yes,Pass,Business,11760
Ernst Gidney,09/01/2019,"{'Python': 2, 'Java': 1, 'R': 1}",['Courteous'],"['Chaotic', 'Slow', 'Perfectionist']",No,Yes,Yes,Fail,Business,11761
Roxanne Edie,16/01/2019,"{'SPSS': 1, 'JavaScript': 1}","['Patient', 'Creative', 'Reliable']",['Perfectionist'],No,Yes,Yes,Fail,Data,11762
Tara Surmeir,22/01/2019,"{'PHP': 3, 'JavaScript': 2}","['Ambitious', 'Perfectionism', 'Critical Thinking']","['Conventional', 'Chaotic', 'Passive']",Yes,Yes,Yes,Pass,Engineering,11763
Reeta Mcgawn,03/01/2019,"{'Java': 4, 'Ruby': 12, 'R': 4, 'PHP': 1, 'C++': 6}","['Problem Solving', 'Rational']",['Anxious'],Yes,Yes,Yes,Pass,Data,11764
Cly Greatrex,29/01/2019,"{'Ruby': 7, 'SPSS': 2}",['Efficient'],"['Distracted', 'Introverted']",Yes,Yes,Yes,Pass,Data,11765
Kristin Hillborne,22/01/2019,"{'Ruby': 5, 'SPSS': 3}",['Competitive'],"['Introverted', 'Anxious']",Yes,Yes,Yes,Pass,Business,11766
Sibley Kneaphsey,24/01/2019,"{'Ruby': 3, 'R': 3}",['Passionate'],"['Procrastination', 'Undisciplined', 'Chaotic']",Yes,Yes,Yes,Pass,Engineering,11767
Abigail Dunsmore,16/01/2019,"{'Python': 4, 'Ruby': 2, 'C++': 6}","['Curious', 'Determined']","['Indecisive', 'Perfectionist']",Yes,Yes,Yes,Pass,Business,11768
Crysta Aikett,02/01/2019,"{'Python': 5, 'SPSS': 4}",['Determined'],['Impatient'],Yes,Yes,Yes,Pass,Data,11769
Abbie Clifton,22/01/2019,"{'PHP': 2, 'C++': 2}","['Creative', 'Versatile']",['Impatient'],Yes,Yes,No,Fail,Engineering,11770
Cassius Whatling,29/01/2019,"{'Python': 4, 'Java': 2}","['Listening', 'Courteous']",['Critical'],Yes,Yes,Yes,Pass,Engineering,11771
Arte Dimbylow,22/01/2019,{'R': 2},"['Consistent', 'Organisation', 'Independent']","['Competitive', 'Passive', 'Anxious']",No,Yes,Yes,Fail,Engineering,11772
Meggie Sidsaff,10/01/2019,"{'C#': 2, 'R': 2, 'SPSS': 2, 'PHP': 2, 'C++': 1, 'JavaScript': 2}","['Rational', 'Ambitious', 'Creative']",['Slow'],Yes,No,Yes,Fail,Engineering,11773
Lurleen Symson,22/01/2019,"{'Python': 1, 'Java': 3, 'Ruby': 1, 'R': 1, 'PHP': 2}","['Collaboration', 'Passionate']","['Anxious', 'Indifferent']",Yes,Yes,Yes,Pass,Engineering,11774
Clemmie Kayley,15/01/2019,"{'Python': 2, 'C#': 3, 'Java': 4, 'SPSS': 4, 'C++': 5}","['Ambitious', 'Listening']","['Slow', 'Chatty']",Yes,Yes,Yes,Pass,Engineering,11775
Thorny Uwins,15/01/2019,"{'Python': 2, 'C#': 3, 'Ruby': 2, 'C++': 6, 'JavaScript': 3}","['Passionate', 'Composure']","['Stubborn', 'Selfish']",Yes,No,Yes,Fail,Business,11776
Alonso Hulkes,08/01/2019,"{'Java': 6, 'R': 4, 'C++': 4}","['Composure', 'Problem Solving']","['Intolerant', 'Immature', 'Indifferent']",Yes,Yes,Yes,Pass,Business,11777
Edsel Gingell,08/01/2019,"{'C#': 2, 'Java': 4, 'C++': 2}","['Patient', 'Curious', 'Creative']",['Perfectionist'],Yes,Yes,Yes,Pass,Engineering,11778
Goran Eton,16/01/2019,"{'Python': 7, 'C#': 1, 'Java': 3, 'R': 1, 'SPSS': 4}","['Critical Thinking', 'Altruism', 'Innovative']",['Stubborn'],Yes,Yes,Yes,Pass,Business,11779
Maxy Heeley,30/01/2019,"{'Python': 5, 'Java': 2, 'Ruby': 3}","['Passionate', 'Efficient']","['Stubborn', 'Undisciplined', 'Perfectionist']",Yes,Yes,Yes,Fail,Data,11780
Gui Graine,10/01/2019,,['Listening'],"['Perfectionist', 'Overbearing', 'Sensitive']",Yes,Yes,No,Fail,Engineering,11781
Stinky Goulter,30/01/2019,{'Ruby': 3},['Reliable'],"['Chaotic', 'Impulsive']",Yes,Yes,Yes,Pass,Data,11782
Carmelia Huzzay,23/01/2019,"{'C#': 3, 'Java': 5, 'R': 4, 'PHP': 2}",['Determined'],['Undisciplined'],Yes,Yes,Yes,Pass,Engineering,11783
Raquela Elcox,16/01/2019,{'C++': 6},['Courteous'],"['Competitive', 'Slow']",Yes,Yes,Yes,Pass,Data,11784
Rodrick Henworth,03/01/2019,{'JavaScript': 2},['Curious'],['Introverted'],Yes,Yes,Yes,Pass,Engineering,11785
Salvidor Dalrymple,29/01/2019,"{'Python': 2, 'C#': 2}","['Independent', 'Patient']","['Sensitive', 'Distracted']",No,Yes,Yes,Fail,Business,11786
Carolann Bumby,10/01/2019,"{'Python': 2, 'C#': 4, 'Java': 4, 'SPSS': 3, 'JavaScript': 1}",['Competitive'],"['Controlling', 'Procrastination']",Yes,Yes,Yes,Pass,Business,11787
Briana Brader,31/01/2019,"{'C#': 4, 'Java': 3, 'SPSS': 3}","['Determined', 'Creative', 'Charisma']","['Impatient', 'Indecisive', 'Passive']",Yes,Yes,Yes,Fail,Business,11788
Luther Waddilow,23/01/2019,"{'Java': 2, 'R': 4}","['Efficient', 'Reliable']","['Indifferent', 'Impatient', 'Passive']",No,Yes,Yes,Fail,Data,11789
Deonne Simionato,31/01/2019,"{'C#': 4, 'C++': 2}","['Competitive', 'Courteous', 'Patient']","['Critical', 'Chatty']",Yes,Yes,Yes,Pass,Data,11790
Florance Nann,03/01/2019,"{'Python': 4, 'R': 2}","['Listening', 'Collaboration', 'Perfectionism']","['Selfish', 'Overbearing', 'Conventional']",Yes,Yes,Yes,Pass,Data,11791
Cozmo Abel,31/01/2019,"{'Python': 2, 'SPSS': 4, 'PHP': 1}","['Determined', 'Innovative', 'Competitive']","['Chaotic', 'Stubborn']",Yes,Yes,Yes,Fail,Business,11792
Dalila Hyett,08/01/2019,"{'Python': 1, 'Ruby': 1, 'R': 3, 'SPSS': 3, 'C++': 1, 'JavaScript': 2}","['Collaboration', 'Efficient']",['Critical'],Yes,Yes,Yes,Fail,Business,11793
Dorey Mcquillan,15/01/2019,"{'Ruby': 1, 'PHP': 1, 'C++': 2}","['Composure', 'Reliable']",['Chatty'],Yes,Yes,Yes,Pass,Business,11794
Danya Sedgefield,10/01/2019,"{'Python': 6, 'Java': 3, 'Ruby': 2, 'C++': 5, 'JavaScript': 3}","['Problem Solving', 'Ambitious']",['Competitive'],Yes,Yes,Yes,Pass,Engineering,11795
Giorgio Piller,22/01/2019,"{'Python': 2, 'C#': 3, 'R': 3, 'JavaScript': 5}","['Creative', 'Versatile']","['Chatty', 'Conventional', 'Chaotic']",Yes,Yes,No,Fail,Business,11796
Giorgio Piller,22/01/2019,"{'Python': 2, 'C#': 3, 'R': 3, 'JavaScript': 5}","['Creative', 'Versatile']","['Chatty', 'Conventional', 'Chaotic']",Yes,Yes,No,Fail,Business,11797
Fran Gebbie,24/01/2019,,"['Efficient', 'Organisation']",['Stubborn'],Yes,Yes,No,Fail,Data,11798
Rheta Assel,02/01/2019,"{'Python': 4, 'Ruby': 1, 'R': 3, 'C++': 3}",['Independent'],"['Passive', 'Perfectionist', 'Overbearing']",Yes,Yes,Yes,Pass,Business,11799
Yolanda Fosse,16/01/2019,"{'C#': 4, 'Java': 1, 'Ruby': 1, 'R': 1, 'SPSS': 1, 'JavaScript': 4}","['Passionate', 'Critical Thinking']","['Indecisive', 'Controlling', 'Introverted']",Yes,Yes,Yes,Pass,Business,11800
Lemmie Jendrich,31/01/2019,{'Java': 2},['Efficient'],['Overbearing'],No,Yes,Yes,Fail,Business,11801
Marga Simmig,15/01/2019,"{'C#': 5, 'R': 1}","['Altruism', 'Creative']","['Competitive', 'Immature', 'Controlling']",Yes,Yes,Yes,Pass,Business,11802
Merry Chesher,30/01/2019,"{'Ruby': 4, 'SPSS': 2, 'C++': 1}","['Critical Thinking', 'Efficient', 'Competitive']","['Slow', 'Chaotic']",Yes,Yes,Yes,Pass,Business,11803
Sileas Golson,29/01/2019,{'C++': 4},['Courteous'],"['Perfectionist', 'Competitive', 'Sensitive']",Yes,Yes,Yes,Pass,Engineering,11804
Corri Pund,16/01/2019,"{'SPSS': 4, 'C++': 3}","['Listening', 'Innovative']","['Introverted', 'Indecisive', 'Critical']",Yes,Yes,Yes,Pass,Engineering,11805
Abeu Rimmer,22/01/2019,"{'Python': 5, 'Java': 1, 'R': 1, 'PHP': 2, 'C++': 2, 'JavaScript': 4}","['Consistent', 'Empathy']",['Stubborn'],Yes,Yes,No,Fail,Engineering,11806
Pamela Gadman,31/01/2019,"{'Python': 1, 'C#': 6}",['Competitive'],['Conventional'],Yes,Yes,Yes,Fail,Data,11807
Cissy Deeble,03/01/2019,"{'Java': 5, 'C++': 4}","['Determined', 'Curious', 'Creative']","['Sensitive', 'Competitive']",Yes,Yes,Yes,Pass,Data,11808
Stephan Bahls,16/01/2019,,"['Listening', 'Rational', 'Creative']",['Chaotic'],Yes,Yes,Yes,Pass,Data,11809
Patrice Prescott,24/01/2019,"{'C#': 2, 'Ruby': 3, 'R': 2, 'C++': 5, 'JavaScript': 5}",['Passionate'],['Competitive'],Yes,Yes,Yes,Pass,Business,11810
Farrell Normington,03/01/2019,,"['Creative', 'Curious']","['Passive', 'Immature']",Yes,No,Yes,Fail,Business,11811
